Canonicalized SMILES,Standardized SMILES,Canonicalized Taste,Source,Dataset_Source,Column1,SEQUENCE,Parent_SMILES
OCC1OC(C(C1O)O)(CO)OC1OC(CO)C(C(C1O)O)O,OCC1OC(C(C1O)O)(CO)OC1OC(CO)C(C(C1O)O)O,sweet,Rojas et al. (2017),VirtuousDB,,,
COc1ccc(cc1O)C1Oc2ccccc2S(=O)(=O)C1,COc1ccc(cc1O)C1Oc2ccccc2S(=O)(=O)C1,sweet,Rojas et al. (2017),VirtuousDB,,,
O=C(Nc1ccc(cc1)N(=O)=O)NCCC(=O)O,O=C(Nc1ccc(cc1)N(=O)=O)NCCC(=O)O,sweet,Rojas et al. (2017),VirtuousDB,,,
OC(=O)CCNC(=S)Nc1ccc(cc1)N(=O)=O,OC(=O)CCNC(=S)Nc1ccc(cc1)N(=O)=O,sweet,Rojas et al. (2017),VirtuousDB,,,
OC(=O)CCNC(=O)Oc1ccc(cc1)N(=O)=O,OC(=O)CCNC(=O)Oc1ccc(cc1)N(=O)=O,sweet,Rojas et al. (2017),VirtuousDB,,,
N#Cc1ccc(cc1)NC(=O)NCCC(=O)O,N#Cc1ccc(cc1)NC(=O)NCCC(=O)O,sweet,Rojas et al. (2017),VirtuousDB,,,
COC(=O)C(NC(=O)C(NC(=O)Nc1ccc(cc1)C#N)CC(=O)O)Cc1ccccc1,COC(=O)C(NC(=O)C(NC(=O)Nc1ccc(cc1)C#N)CC(=O)O)Cc1ccccc1,sweet,Rojas et al. (2017),VirtuousDB,,,
OCC1(O)OCC(C(C1O)O)O,OCC1(O)OCC(C(C1O)O)O,sweet,Rojas et al. (2017),VirtuousDB,,,
COC1CC(OC(C1OC1CC(OC)C(C(O1)C)OC1CC(OC)C(C(O1)C)OC1OC(C)C(C(C1O)OC)OC1OC(CO)C(C(C1O)O)O)C)OC1C(O)CC(OC1C)OC1CCC2(C(C1)CCC1C2CC(OC(=O)C)C2(C1(O)CCC2(O)C(OC(=O)C(CC)C)C)C)C,COC1CC(OC(C1OC1CC(OC)C(C(O1)C)OC1CC(OC)C(C(O1)C)OC1OC(C)C(C(C1O)OC)OC1OC(CO)C(C(C1O)O)O)C)OC1C(O)CC(OC1C)OC1CCC2(C(C1)CCC1C2CC(OC(=O)C)C2(C1(O)CCC2(O)C(OC(=O)C(CC)C)C)C)C,sweet,Rojas et al. (2017),VirtuousDB,,,
O=C1NS(=O)(=O)c2c1csc2,O=C1NS(=O)(=O)c2c1csc2,sweet,Rojas et al. (2017),VirtuousDB,,,
CC(C(C(=O)O)N)O,CC(C(C(=O)O)N)O,sweet,Rojas et al. (2017),VirtuousDB,,,
CC=Cc1ccc(cc1)OC,CC=Cc1ccc(cc1)OC,sweet,Rojas et al. (2017),VirtuousDB,,,
OCC1OC(OC2OC(CO)C(C(C2O)O)O)C(C(C1O)O)O,OCC1OC(OC2OC(CO)C(C(C2O)O)O)C(C(C1O)O)O,sweet,Rojas et al. (2017),VirtuousDB,,,
CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)[O-])O)O)OC5C(C(C(C(O5)C(=O)[O-])O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)[O-])C)C)C)C.[K+].[K+].[K+],CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)[O-])O)O)OC5C(C(C(C(O5)C(=O)[O-])O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)[O-])C)C)C)C.[K+].[K+].[K+],sweet,Rojas et al. (2017),VirtuousDB,,,
OC1CC(O)C(C(C1O)O)O,OC1CC(O)C(C(C1O)O)O,sweet,Rojas et al. (2017),VirtuousDB,,,
OCC(C(C(CO)O)O)O,OCC(C(C(CO)O)O)O,sweet,Rojas et al. (2017),VirtuousDB,,,
OC1COC(C(C1O)O)OC1COC(C(C1O)O)O,OC1COC(C(C1O)O)OC1COC(C(C1O)O)O,sweet,Rojas et al. (2017),VirtuousDB,,,
OC1COC(C(C1O)O)O,OC1COC(C(C1O)O)O,sweet,Rojas et al. (2017),VirtuousDB,,,
O=C(O)[C@H](N)C[C@](O)(C(=O)O)Cc1c2c([nH]c1)cccc2,O=C(O)[C@H](N)C[C@](O)(C(=O)O)Cc1c2c([nH]c1)cccc2,sweet,SuperSweet,VirtuousDB,,,
O=C(O)[C@@H](N)C[C@@](O)(C(=O)O)Cc1c2c([nH]c1)cccc2,O=C(O)[C@@H](N)C[C@@](O)(C(=O)O)Cc1c2c([nH]c1)cccc2,sweet,SuperSweet,VirtuousDB,,,
O=C(O)C(O)(CC(N)C(=O)O)Cc1c2c([nH]c1)cccc2,O=C(O)C(O)(CC(N)C(=O)O)Cc1c2c([nH]c1)cccc2,sweet,SuperSweet,VirtuousDB,,,
O=[N+]([O-])c1cc(N)c(OCCC)cc1,O=[N+]([O-])c1cc(N)c(OCCC)cc1,sweet,SuperSweet,VirtuousDB,,,
O=C(N[C@@H](C(=O)NC1C(C)(C)SC1(C)C)C)[C@@H](N)CC(=O)O,O=C(N[C@@H](C(=O)NC1C(C)(C)SC1(C)C)C)[C@@H](N)CC(=O)O,sweet,SuperSweet,VirtuousDB,,,
O=C(OC)[C@@H](NC(=O)[C@@H](NCCCc1cc(O)c(OC)cc1)CC(=O)O)Cc1ccccc1,O=C(OC)[C@@H](NC(=O)[C@@H](NCCCc1cc(O)c(OC)cc1)CC(=O)O)Cc1ccccc1,sweet,SuperSweet,VirtuousDB,,,
O(C[C@]1(OC[C@]2(OC[C@]3(OC[C@]4(OC[C@]5(OC[C@]6(OC[C@]7(OC[C@]8(OC[C@]9(OC[C@]%10(OC[C@]%11(OC[C@]%12(OC[C@]%13(OC[C@]%14(OC[C@]%15(OC[C@]%16(OC[C@]%17(OC[C@]%18(O[C@@H]%19[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O%19)[C@@H](O)[C@H](O)[C@@H](CO)O%18)[C@@H](O)[C@H](O)[C@@H](CO)O%17)[C@@H](O)[C@H](O)[C@@H](CO)O%16)[C@@H](O)[C@H](O)[C@@H](CO)O%15)[C@@H](O)[C@H](O)[C@@H](CO)O%14)[C@@H](O)[C@H](O)[C@@H](CO)O%13)[C@@H](O)[C@H](O)[C@@H](CO)O%12)[C@@H](O)[C@H](O)[C@@H](CO)O%11)[C@@H](O)[C@H](O)[C@@H](CO)O%10)[C@@H](O)[C@H](O)[C@@H](CO)O9)[C@@H](O)[C@H](O)[C@@H](CO)O8)[C@@H](O)[C@H](O)[C@@H](CO)O7)[C@@H](O)[C@H](O)[C@@H](CO)O6)[C@@H](O)[C@H](O)[C@@H](CO)O5)[C@@H](O)[C@H](O)[C@@H](CO)O4)[C@@H](O)[C@H](O)[C@@H](CO)O3)[C@@H](O)[C@H](O)[C@@H](CO)O2)[C@@H](O)[C@H](O)[C@@H](CO)O1)[C@@]1(CO[C@@]2(CO[C@@]3(CO[C@@]4(CO[C@@]5(CO[C@@]6(CO[C@@]7(CO[C@@]8(CO[C@@]9(CO[C@@]%10(CO[C@@]%11(CO[C@@]%12(CO[C@@]%13(CO[C@@]%14(CO[C@@]%15(CO[C@@]%16(CO[C@@]%17(CO[C@@]%18(CO[C@@]%19(CO)[C@@H](O)[C@H](O)[C@@H](CO)O%19)[C@@H](O)[C@H](O)[C@@H](CO)O%18)[C@@H](O)[C@H](O)[C@@H](CO)O%17)[C@@H](O)[C@H](O)[C@@H](CO)O%16)[C@@H](O)[C@H](O)[C@@H](CO)O%15)[C@@H](O)[C@H](O)[C@@H](CO)O%14)[C@@H](O)[C@H](O)[C@@H](CO)O%13)[C@@H](O)[C@H](O)[C@@H](CO)O%12)[C@@H](O)[C@H](O)[C@@H](CO)O%11)[C@@H](O)[C@H](O)[C@@H](CO)O%10)[C@@H](O)[C@H](O)[C@@H](CO)O9)[C@@H](O)[C@H](O)[C@@H](CO)O8)[C@@H](O)[C@H](O)[C@@H](CO)O7)[C@@H](O)[C@H](O)[C@@H](CO)O6)[C@@H](O)[C@H](O)[C@@H](CO)O5)[C@@H](O)[C@H](O)[C@@H](CO)O4)[C@@H](O)[C@H](O)[C@@H](CO)O3)[C@@H](O)[C@H](O)[C@@H](CO)O2)[C@@H](O)[C@H](O)[C@@H](CO)O1,O(C[C@]1(OC[C@]2(OC[C@]3(OC[C@]4(OC[C@]5(OC[C@]6(OC[C@]7(OC[C@]8(OC[C@]9(OC[C@]%10(OC[C@]%11(OC[C@]%12(OC[C@]%13(OC[C@]%14(OC[C@]%15(OC[C@]%16(OC[C@]%17(OC[C@]%18(O[C@@H]%19[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O%19)[C@@H](O)[C@H](O)[C@@H](CO)O%18)[C@@H](O)[C@H](O)[C@@H](CO)O%17)[C@@H](O)[C@H](O)[C@@H](CO)O%16)[C@@H](O)[C@H](O)[C@@H](CO)O%15)[C@@H](O)[C@H](O)[C@@H](CO)O%14)[C@@H](O)[C@H](O)[C@@H](CO)O%13)[C@@H](O)[C@H](O)[C@@H](CO)O%12)[C@@H](O)[C@H](O)[C@@H](CO)O%11)[C@@H](O)[C@H](O)[C@@H](CO)O%10)[C@@H](O)[C@H](O)[C@@H](CO)O9)[C@@H](O)[C@H](O)[C@@H](CO)O8)[C@@H](O)[C@H](O)[C@@H](CO)O7)[C@@H](O)[C@H](O)[C@@H](CO)O6)[C@@H](O)[C@H](O)[C@@H](CO)O5)[C@@H](O)[C@H](O)[C@@H](CO)O4)[C@@H](O)[C@H](O)[C@@H](CO)O3)[C@@H](O)[C@H](O)[C@@H](CO)O2)[C@@H](O)[C@H](O)[C@@H](CO)O1)[C@@]1(CO[C@@]2(CO[C@@]3(CO[C@@]4(CO[C@@]5(CO[C@@]6(CO[C@@]7(CO[C@@]8(CO[C@@]9(CO[C@@]%10(CO[C@@]%11(CO[C@@]%12(CO[C@@]%13(CO[C@@]%14(CO[C@@]%15(CO[C@@]%16(CO[C@@]%17(CO[C@@]%18(CO[C@@]%19(CO)[C@@H](O)[C@H](O)[C@@H](CO)O%19)[C@@H](O)[C@H](O)[C@@H](CO)O%18)[C@@H](O)[C@H](O)[C@@H](CO)O%17)[C@@H](O)[C@H](O)[C@@H](CO)O%16)[C@@H](O)[C@H](O)[C@@H](CO)O%15)[C@@H](O)[C@H](O)[C@@H](CO)O%14)[C@@H](O)[C@H](O)[C@@H](CO)O%13)[C@@H](O)[C@H](O)[C@@H](CO)O%12)[C@@H](O)[C@H](O)[C@@H](CO)O%11)[C@@H](O)[C@H](O)[C@@H](CO)O%10)[C@@H](O)[C@H](O)[C@@H](CO)O9)[C@@H](O)[C@H](O)[C@@H](CO)O8)[C@@H](O)[C@H](O)[C@@H](CO)O7)[C@@H](O)[C@H](O)[C@@H](CO)O6)[C@@H](O)[C@H](O)[C@@H](CO)O5)[C@@H](O)[C@H](O)[C@@H](CO)O4)[C@@H](O)[C@H](O)[C@@H](CO)O3)[C@@H](O)[C@H](O)[C@@H](CO)O2)[C@@H](O)[C@H](O)[C@@H](CO)O1,sweet,SuperSweet,VirtuousDB,,,
O=C(O)[C@@H](N)C,O=C(O)[C@@H](N)C,sweet,SuperSweet,VirtuousDB,,,
O=C(O)C(N)C,O=C(O)C(N)C,sweet,SuperSweet,VirtuousDB,,,
O=C(O)[C@H](N)C,O=C(O)[C@H](N)C,sweet,SuperSweet,VirtuousDB,,,
O=C(NC(C(=O)NC1C(C)(C)SC1(C)C)C)C(N)CC(=O)O,O=C(NC(C(=O)NC1C(C)(C)SC1(C)C)C)C(N)CC(=O)O,sweet,SuperSweet,VirtuousDB,,,
O=C(N[C@H](C(=O)NC1C(C)(C)SC1(C)C)C)[C@@H](N)CC(=O)O,O=C(N[C@H](C(=O)NC1C(C)(C)SC1(C)C)C)[C@@H](N)CC(=O)O,sweet,SuperSweet,VirtuousDB,,,
O=C(N[C@H](C(=O)NC1C(C)(C)SC1(C)C)C)[C@H](N)CC(=O)O,O=C(N[C@H](C(=O)NC1C(C)(C)SC1(C)C)C)[C@H](N)CC(=O)O,sweet,SuperSweet,VirtuousDB,,,
O[C@@H]([C@@H](O)[C@@H](O)CO)[C@H](O)CO,O[C@@H]([C@@H](O)[C@@H](O)CO)[C@H](O)CO,sweet,SuperSweet,VirtuousDB,,,
OC[C@@H]1[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)O1,OC[C@@H]1[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)O1,sweet,SuperSweet,VirtuousDB,,,
O=C(OC)[C@@H](NC(=O)[C@@H](N)CC(=O)O)Cc1ccccc1,O=C(OC)[C@@H](NC(=O)[C@@H](N)CC(=O)O)Cc1ccccc1,sweet,SuperSweet,VirtuousDB,,,
S(=O)(=O)([O-])NC1CCCCC1.[Na+],S(=O)(=O)([O-])NC1CCCCC1.[Na+],sweet,SuperSweet,VirtuousDB,,,
OC[C@@H]1[C@@H](O)[C@H](O)[C@@](O)(CO)O1,OC[C@@H]1[C@@H](O)[C@H](O)[C@@](O)(CO)O1,sweet,SuperSweet,VirtuousDB,,,
O([C@H]1[C@H](O)[C@@H](O)[C@H](O)O[C@@H]1CO)[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O1,O([C@H]1[C@H](O)[C@@H](O)[C@H](O)O[C@@H]1CO)[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O1,sweet,SuperSweet,VirtuousDB,,,
O([C@H]1[C@H](O)[C@@H](O)C(O)O[C@@H]1CO)[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O1,O([C@H]1[C@H](O)[C@@H](O)C(O)O[C@@H]1CO)[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O1,sweet,SuperSweet,VirtuousDB,,,
O(C1C(O)C(O)C(O)OC1CO)C1C(O)C(O)C(O)C(CO)O1,O(C1C(O)C(O)C(O)OC1CO)C1C(O)C(O)C(O)C(CO)O1,sweet,SuperSweet,VirtuousDB,,,
O([C@H]1[C@H](O)[C@@H](O)[C@H](O)O[C@@H]1CO)[C@@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O1,O([C@H]1[C@H](O)[C@@H](O)[C@H](O)O[C@@H]1CO)[C@@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O1,sweet,SuperSweet,VirtuousDB,,,
O([C@H]1[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]1CO)[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O1,O([C@H]1[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]1CO)[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O1,sweet,SuperSweet,VirtuousDB,,,
O([C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O1)C1[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]1CO,O([C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O1)C1[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]1CO,sweet,SuperSweet,VirtuousDB,,,
O=C(N[C@@](C(=O)OC)(Cc1ccccc1)C)[C@@H](N)CC(=O)O,O=C(N[C@@](C(=O)OC)(Cc1ccccc1)C)[C@@H](N)CC(=O)O,sweet,SuperSweet,VirtuousDB,,,
O=C(OC)C(NC(=O)C(N)CC(=O)O)Cc1ccccc1,O=C(OC)C(NC(=O)C(N)CC(=O)O)Cc1ccccc1,sweet,SuperSweet,VirtuousDB,,,
O=C(NC(C(=O)OC)Cc1ccccc1)[C@@H](N)CC(=O)O,O=C(NC(C(=O)OC)Cc1ccccc1)[C@@H](N)CC(=O)O,sweet,SuperSweet,VirtuousDB,,,
O=C(N[C@](C(=O)OC)(Cc1ccccc1)C)[C@@H](N)CC(=O)O,O=C(N[C@](C(=O)OC)(Cc1ccccc1)C)[C@@H](N)CC(=O)O,sweet,SuperSweet,VirtuousDB,,,
O=C(OC)[C@@H](NC(=O)[C@@H](N)C(C(=O)O)C)Cc1ccccc1,O=C(OC)[C@@H](NC(=O)[C@@H](N)C(C(=O)O)C)Cc1ccccc1,sweet,SuperSweet,VirtuousDB,,,
O=C(OC)C(NC(=O)C([NH3+])CC(=O)[O-])Cc1ccccc1.O,O=C(OC)C(NC(=O)C([NH3+])CC(=O)[O-])Cc1ccccc1.O,sweet,SuperSweet,VirtuousDB,,,
O=C(OC)[C@@H](NC(=O)[C@@H](N)CC(=O)[O-])Cc1ccccc1,O=C(OC)[C@@H](NC(=O)[C@@H](N)CC(=O)[O-])Cc1ccccc1,sweet,SuperSweet,VirtuousDB,,,
O=C(OC)[C@@H](N)Cc1ccccc1.O=C(OC)C(NC(=O)C(N)CC(=O)O)Cc1ccccc1,O=C(OC)[C@@H](N)Cc1ccccc1.O=C(OC)C(NC(=O)C(N)CC(=O)O)Cc1ccccc1,sweet,SuperSweet,VirtuousDB,,,
O=C(OC)[C@@H](NC(=O)[C@@H](N)CC(=O)O)Cc1ccccc1.O=C(O)[C@@H](N)Cc1ccccc1,O=C(OC)[C@@H](NC(=O)[C@@H](N)CC(=O)O)Cc1ccccc1.O=C(O)[C@@H](N)Cc1ccccc1,sweet,SuperSweet,VirtuousDB,,,
O=C(O)[C@@H](N)Cc1ccccc1.O=C(OC)C(NC(=O)C(N)CC(=O)O)Cc1ccccc1,O=C(O)[C@@H](N)Cc1ccccc1.O=C(OC)C(NC(=O)C(N)CC(=O)O)Cc1ccccc1,sweet,SuperSweet,VirtuousDB,,,
O=C(OC)C(NC(=O)C(N)CC(=O)O)Cc1ccccc1.O=CN,O=C(OC)C(NC(=O)C(N)CC(=O)O)Cc1ccccc1.O=CN,sweet,SuperSweet,VirtuousDB,,,
O=C(OC)[C@@H](NC(=O)[C@@H](N)CC(=O)[O-])Cc1ccccc1.[Na+],O=C(OC)[C@@H](NC(=O)[C@@H](N)CC(=O)[O-])Cc1ccccc1.[Na+],sweet,SuperSweet,VirtuousDB,,,
O=C(OC)[C@@H](NC(=O)[C@@H](N)CC(=O)O)Cc1ccccc1.[Na],O=C(OC)[C@@H](NC(=O)[C@@H](N)CC(=O)O)Cc1ccccc1.[Na],sweet,SuperSweet,VirtuousDB,,,
O=C(OC)C(NC(=O)C(N)CC(=O)O)Cc1ccccc1.[Na],O=C(OC)C(NC(=O)C(N)CC(=O)O)Cc1ccccc1.[Na],sweet,SuperSweet,VirtuousDB,,,
O=C(OC)[C@@H](NC(=O)[C@@H](N)CC(=O)O)Cc1ccccc1.O.O,O=C(OC)[C@@H](NC(=O)[C@@H](N)CC(=O)O)Cc1ccccc1.O.O,sweet,SuperSweet,VirtuousDB,,,
O=C(OC)[C@@H](NC(=O)[C@@H](N)CC(=O)O)Cc1ccccc1.N,O=C(OC)[C@@H](NC(=O)[C@@H](N)CC(=O)O)Cc1ccccc1.N,sweet,SuperSweet,VirtuousDB,,,
O=C(OC)[C@@H](NC(=O)[C@@H](N)CC(=O)O)Cc1ccccc1.O,O=C(OC)[C@@H](NC(=O)[C@@H](N)CC(=O)O)Cc1ccccc1.O,sweet,SuperSweet,VirtuousDB,,,
O=C(NC(C(=O)OC)C(C)c1ccccc1)[C@@H](N)CC(=O)O,O=C(NC(C(=O)OC)C(C)c1ccccc1)[C@@H](N)CC(=O)O,sweet,SuperSweet,VirtuousDB,,,
O=C(OC)[C@@H](NC(=O)[C@@H](N)CC(=O)O)Cc1ccccc1.[Pb],O=C(OC)[C@@H](NC(=O)[C@@H](N)CC(=O)O)Cc1ccccc1.[Pb],sweet,SuperSweet,VirtuousDB,,,
O=S1([O-])=NC(=O)c2c1cccc2.[Na+],O=S1([O-])=NC(=O)c2c1cccc2.[Na+],sweet,SuperSweet,VirtuousDB,,,
O=S1(=O)NC(=O)c2c1cccc2,O=S1(=O)NC(=O)c2c1cccc2,sweet,SuperSweet,VirtuousDB,,,
O=S1(=O)NC(=O)c2c1cccc2.[Na+],O=S1(=O)NC(=O)c2c1cccc2.[Na+],sweet,SuperSweet,VirtuousDB,,,
O=C1Oc2c(cccc2)C=C1,O=C1Oc2c(cccc2)C=C1,sweet,SuperSweet,VirtuousDB,,,
S(=O)(=O)(O)NC1CCCCC1,S(=O)(=O)(O)NC1CCCCC1,sweet,SuperSweet,VirtuousDB,,,
S(=O)(=O)([O-])NC1CCCCC1.S(=O)(=O)([O-])NC1CCCCC1.[Ca+2],S(=O)(=O)([O-])NC1CCCCC1.S(=O)(=O)([O-])NC1CCCCC1.[Ca+2],sweet,SuperSweet,VirtuousDB,,,
OC[C@@H]1[C@@H](O)[C@@H](O)[C@@H](O)C(O)O1,OC[C@@H]1[C@@H](O)[C@@H](O)[C@@H](O)C(O)O1,sweet,SuperSweet,VirtuousDB,,,
OC[C@@H]1[C@@H](O)[C@H](O)C(O)(CO)O1,OC[C@@H]1[C@@H](O)[C@H](O)C(O)(CO)O1,sweet,SuperSweet,VirtuousDB,,,
O=C[C@@H](O)[C@H](O)[C@H](O)CO,O=C[C@@H](O)[C@H](O)[C@H](O)CO,sweet,SuperSweet,VirtuousDB,,,
O=C(O)[C@H](N)CC(=O)N,O=C(O)[C@H](N)CC(=O)N,sweet,SuperSweet,VirtuousDB,,,
O=C(O)[C@H](N)CC(=O)O,O=C(O)[C@H](N)CC(=O)O,sweet,SuperSweet,VirtuousDB,,,
SC[C@@H](N)C(=O)O,SC[C@@H](N)C(=O)O,sweet,SuperSweet,VirtuousDB,,,
O([C@H]1[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]1CO)C1[C@H](O)[C@@H](O)[C@H](OC2[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O2)[C@@H](CO)O1,O([C@H]1[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]1CO)C1[C@H](O)[C@@H](O)[C@H](OC2[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O2)[C@@H](CO)O1,sweet,SuperSweet,VirtuousDB,,,
OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)O1.O,OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)O1.O,sweet,SuperSweet,VirtuousDB,,,
OC[C@@H]1[C@H](O)[C@H](O)[C@@H](O)C(O)O1,OC[C@@H]1[C@H](O)[C@H](O)[C@@H](O)C(O)O1,sweet,SuperSweet,VirtuousDB,,,
O=C(O)[C@H](N)CCC(=O)O,O=C(O)[C@H](N)CCC(=O)O,sweet,SuperSweet,VirtuousDB,,,
O=C(O)[C@H](N)CCC(=O)N,O=C(O)[C@H](N)CCC(=O)N,sweet,SuperSweet,VirtuousDB,,,
OC[C@@H]1[C@H](O)[C@@H](O)[C@@H](O)C(O)O1,OC[C@@H]1[C@H](O)[C@@H](O)[C@@H](O)C(O)O1,sweet,SuperSweet,VirtuousDB,,,
O=C(O)[C@H](N)Cc1[nH]cnc1,O=C(O)[C@H](N)Cc1[nH]cnc1,sweet,SuperSweet,VirtuousDB,,,
O=C(O)[C@H](N)[C@@H](CC)C,O=C(O)[C@H](N)[C@@H](CC)C,sweet,SuperSweet,VirtuousDB,,,
O=C(O)[C@H](N)CC(C)C,O=C(O)[C@H](N)CC(C)C,sweet,SuperSweet,VirtuousDB,,,
O=C(O)[C@H](N)CCCCN,O=C(O)[C@H](N)CCCCN,sweet,SuperSweet,VirtuousDB,,,
O[C@@H]([C@H](O)[C@H](O)CO)[C@H](O)CO,O[C@@H]([C@H](O)[C@H](O)CO)[C@H](O)CO,sweet,SuperSweet,VirtuousDB,,,
OC[C@@H]1[C@@H](O)[C@H](O)[C@H](O)C(O)O1,OC[C@@H]1[C@@H](O)[C@H](O)[C@H](O)C(O)O1,sweet,SuperSweet,VirtuousDB,,,
S(CC[C@@H](N)C(=O)O)C,S(CC[C@@H](N)C(=O)O)C,sweet,SuperSweet,VirtuousDB,,,
O=C(O)[C@H](N)Cc1ccccc1,O=C(O)[C@H](N)Cc1ccccc1,sweet,SuperSweet,VirtuousDB,,,
O=C(O)[C@@H]1NCCC1,O=C(O)[C@@H]1NCCC1,sweet,SuperSweet,VirtuousDB,,,
O[C@H]1[C@@H](O)C(O)OC[C@H]1O,O[C@H]1[C@@H](O)C(O)OC[C@H]1O,sweet,SuperSweet,VirtuousDB,,,
O=C(O)[C@H](N)CO,O=C(O)[C@H](N)CO,sweet,SuperSweet,VirtuousDB,,,
OCC1(O)[C@@H](O)[C@@H](O)[C@H](O)CO1,OCC1(O)[C@@H](O)[C@@H](O)[C@H](O)CO1,sweet,SuperSweet,VirtuousDB,,,
O=C(O)[C@H](N)[C@@H](O)C,O=C(O)[C@H](N)[C@@H](O)C,sweet,SuperSweet,VirtuousDB,,,
O=C(O)[C@H](N)Cc1c2c([nH]c1)cccc2,O=C(O)[C@H](N)Cc1c2c([nH]c1)cccc2,sweet,SuperSweet,VirtuousDB,,,
O=C(O)[C@H](N)Cc1ccc(O)cc1,O=C(O)[C@H](N)Cc1ccc(O)cc1,sweet,SuperSweet,VirtuousDB,,,
O=C(Nc1ccc(OCC)cc1)N,O=C(Nc1ccc(OCC)cc1)N,sweet,SuperSweet,VirtuousDB,,,
O=C(O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O1)[C@@]1(C)[C@@H]2[C@](C)([C@H]3[C@@]4(CC(=C)[C@@](O[C@H]5[C@H](O[C@H]6[C@H](O)[C@H](O)[C@@H](O)[C@H](C)O6)[C@@H](O)[C@H](O)[C@@H](CO)O5)(C4)CC3)CC2)CCC1,O=C(O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O1)[C@@]1(C)[C@@H]2[C@](C)([C@H]3[C@@]4(CC(=C)[C@@](O[C@H]5[C@H](O[C@H]6[C@H](O)[C@H](O)[C@@H](O)[C@H](C)O6)[C@@H](O)[C@H](O)[C@@H](CO)O5)(C4)CC3)CC2)CCC1,sweet,SuperSweet,VirtuousDB,,,
O[C@@H]([C@@H](O)CO)CO,O[C@@H]([C@@H](O)CO)CO,sweet,SuperSweet,VirtuousDB,,,
O(C[C@@H]1[C@@H](O)[C@H](O)[C@@](O)(CO)O1)[C@@]1(CO)[C@@H](O)[C@H](O)[C@@H](CO[C@@]2(CO)[C@@H](O)[C@H](O)[C@@H](CO)O2)O1,O(C[C@@H]1[C@@H](O)[C@H](O)[C@@](O)(CO)O1)[C@@]1(CO)[C@@H](O)[C@H](O)[C@@H](CO[C@@]2(CO)[C@@H](O)[C@H](O)[C@@H](CO)O2)O1,sweet,SuperSweet,VirtuousDB,,,
OCC1(O)[C@@H](O)[C@H](O)[C@H](O)CO1,OCC1(O)[C@@H](O)[C@H](O)[C@H](O)CO1,sweet,SuperSweet,VirtuousDB,,,
O=C(O)[C@@H](N)CCC(=O)N,O=C(O)[C@@H](N)CCC(=O)N,sweet,SuperSweet,VirtuousDB,,,
OC(CO)CO,OC(CO)CO,sweet,SuperSweet,VirtuousDB,,,
O=C(O)CN,O=C(O)CN,sweet,SuperSweet,VirtuousDB,,,
O(C[C@@H]1[C@@H](O[C@@H]2[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O2)[C@H](O)[C@@H](O)[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]2CO)O1)[C@@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O1,O(C[C@@H]1[C@@H](O[C@@H]2[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O2)[C@H](O)[C@@H](O)[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]2CO)O1)[C@@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O1,sweet,SuperSweet,VirtuousDB,,,
